2026-01-22 22:07:03.085 [main] INFO  com.sky.SkyApplication - Starting SkyApplication using Java 17.0.12 on Zsh with PID 13980 (D:\ZSH-ComputerScience\CangQiong\sky-take-out\sky-take-out\sky-server\target\classes started by asus in D:\ZSH-ComputerScience\CangQiong\sky-take-out\sky-take-out)
2026-01-22 22:07:05.958 [main] INFO  com.sky.config.AliyunOssConfig - 开始创建阿里云OSS文件上传工具对象...
2026-01-22 22:07:06.163 [main] INFO  com.sky.config.RedisConfig - 开始创建Redis模板对象...
2026-01-22 22:07:06.569 [main] INFO  com.sky.config.WebMvcConfig - 开始注册自定义拦截器...
2026-01-22 22:07:06.670 [main] INFO  com.sky.config.WebMvcConfig - 准备生成管理端接口文档...
2026-01-22 22:07:06.675 [main] INFO  com.sky.config.WebMvcConfig - 准备生成用户端接口文档...
2026-01-22 22:07:06.710 [main] INFO  com.sky.config.WebMvcConfig - 扩展消息转换器...
2026-01-22 22:07:06.717 [main] INFO  com.sky.config.WebMvcConfig - 开始设置静态资源映射...
2026-01-22 22:07:07.206 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2026-01-22 22:07:07.669 [main] INFO  com.sky.SkyApplication - Started SkyApplication in 5.084 seconds (JVM running for 5.885)
2026-01-22 22:07:07.671 [main] INFO  com.sky.SkyApplication - server starts ...
2026-01-22 22:07:32.465 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-01-22 22:07:32.466 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-01-22 22:07:32.468 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-01-22 22:07:32.482 [http-nio-8080-exec-1] WARN  org.springframework.web.servlet.PageNotFound - No mapping for GET /
2026-01-22 22:07:32.688 [http-nio-8080-exec-2] WARN  org.springframework.web.servlet.PageNotFound - No mapping for GET /favicon.ico
2026-01-22 22:08:00.012 [scheduling-1] INFO  com.sky.task.OrderTask - 每分钟定时处理超时未付款的订单：2026-01-22T22:08:00.012747700
2026-01-22 22:08:00.219 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==>  Preparing: SELECT id,number,status,user_id,address_book_id,order_time,checkout_time,pay_method,pay_status,amount,remark,user_name,phone,address,consignee,cancel_reason,rejection_reason,cancel_time,estimated_delivery_time,delivery_status,delivery_time,pack_amount,tableware_number,tableware_status FROM orders WHERE (status = ? AND order_time < ?)
2026-01-22 22:08:00.240 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==> Parameters: 1(Integer), 2026-01-22T22:05:00.024852200(LocalDateTime)
2026-01-22 22:08:00.281 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - <==      Total: 0
2026-01-22 22:09:00.001 [scheduling-1] INFO  com.sky.task.OrderTask - 每分钟定时处理超时未付款的订单：2026-01-22T22:09:00.001520200
2026-01-22 22:09:00.002 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==>  Preparing: SELECT id,number,status,user_id,address_book_id,order_time,checkout_time,pay_method,pay_status,amount,remark,user_name,phone,address,consignee,cancel_reason,rejection_reason,cancel_time,estimated_delivery_time,delivery_status,delivery_time,pack_amount,tableware_number,tableware_status FROM orders WHERE (status = ? AND order_time < ?)
2026-01-22 22:09:00.003 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==> Parameters: 1(Integer), 2026-01-22T22:06:00.001520200(LocalDateTime)
2026-01-22 22:09:00.004 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - <==      Total: 0
2026-01-22 22:10:00.008 [scheduling-1] INFO  com.sky.task.OrderTask - 每分钟定时处理超时未付款的订单：2026-01-22T22:10:00.008734
2026-01-22 22:10:00.018 [scheduling-1] ERROR com.alibaba.druid.pool.DruidAbstractDataSource - discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3306/sky_take_out?serverTimezone=Asia/Shanghai&useUnicode=true&characterEncoding=utf-8&zeroDateTimeBehavior=convertToNull&useSSL=false&allowPublicKeyRetrieval=true, jdbcUrl : jdbc:mysql://localhost:3306/sky_take_out?serverTimezone=Asia/Shanghai&useUnicode=true&characterEncoding=utf-8&zeroDateTimeBehavior=convertToNull&useSSL=false&allowPublicKeyRetrieval=true, lastPacketReceivedIdleMillis : 60009
2026-01-22 22:10:00.023 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==>  Preparing: SELECT id,number,status,user_id,address_book_id,order_time,checkout_time,pay_method,pay_status,amount,remark,user_name,phone,address,consignee,cancel_reason,rejection_reason,cancel_time,estimated_delivery_time,delivery_status,delivery_time,pack_amount,tableware_number,tableware_status FROM orders WHERE (status = ? AND order_time < ?)
2026-01-22 22:10:00.023 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - ==> Parameters: 1(Integer), 2026-01-22T22:07:00.008734(LocalDateTime)
2026-01-22 22:10:00.024 [scheduling-1] DEBUG com.sky.mapper.OrderMapper.selectList - <==      Total: 0
2026-01-22 22:10:17.325 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-01-22 22:10:17.326 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
